"variable","countyfips","year","value"
"JOBSI0C","29","1992",7486.4949860965
"JOBSI0C","33","1992",587.12311907064
"JOBSI0C","37","1992",19172.3373194223
"JOBSI0C","39","1992",2638.19205721538
"JOBSI0C","41","1992",221460.904031376
"JOBSI0C","43","1992",11809.5367363053
"JOBSI0C","45","1992",15578.0793526709
"JOBSI0C","47","1992",3582.62471440175
"JOBSI0C","49","1992",5760.66075057726
"JOBSI0C","51","1992",6805.57035010775
"JOBSI0C","53","1992",257.986911666691
"JOBSI0C","55","1992",1836.70746323627
"JOBSI0C","57","1992",749.137551509559
"JOBSI0C","61","1992",723.639606337644
"JOBSI0C","63","1992",3600.95834174649
"JOBSI0C","65","1992",2264.12800226654
"JOBSI0C","67","1992",19150.280756184
"JOBSI0C","69","1992",100378.566200852
"JOBSI0C","71","1992",4894.429345114
"JOBSI0C","73","1992",2542.45069986046
"JOBSI0C","75","1992",8245.95916898
"JOBSI0C","77","1992",45932.2109810035
"JOBSI0C","79","1992",387.203986838146
"JOBSI0C","81","1992",5389.33460201085
"JOBSI0C","83","1992",8827.13630700246
"JOBSI0C","85","1992",11919.0546730836
"JOBSI0C","87","1992",11362.6141317789
"JOBSI0C","89","1992",8210.76265302568
"JOBSI0C","91","1992",1218.59936544531
"JOBSI0C","93","1992",1838.91981713961
"JOBSI0C","95","1992",1688.85757250829
"JOBSI0C","97","1992",15081.647408331
"JOBSI0C","99","1992",6026.82329727848
"JOBSI0C","101","1992",51155.768341951
"JOBSI0C","103","1992",3448.10226209028
"JOBSI0C","105","1992",4280.30281345929
"JOBSI0C","107","1992",11388.805954087
"JOBSI0C","109","1992",2053.69682566427
"JOBSI0C","111","1992",302.554580336389
"JOBSI0C","113","1992",3776.52892146873
"JOBSI0C","115","1992",1049.63977300153
"JOBSI0C","117","1992",14806.8002992706
"JOBSI0C","119","1992",5499.77329163652
"JOBSI0C","121","1992",2219.46369332398
"JOBSI0C","123","1992",62808.2499057218
"JOBSI0C","125","1992",4182.19390900909
"JOBSI0C","500","1992",1172871.42554663
"JOBSI0C","3","1993",6865.71123919917
"JOBSI0C","7","1993",2729.7743473745
"JOBSI0C","9","1993",1991.37558814928
"JOBSI0C","11","1993",1989.13450097155
"JOBSI0C","15","1993",5882.0207805501
"JOBSI0C","17","1993",1041.30967924365
"JOBSI0C","19","1993",2905.00267164022
"JOBSI0C","21","1993",2160.04781650561
"JOBSI0C","23","1993",1173.87824256251
"JOBSI0C","25","1993",1063.33273702362
"JOBSI0C","27","1993",813.061628423915
"JOBSI0C","29","1993",8003.67964363945
"JOBSI0C","33","1993",624.416936334038
"JOBSI0C","37","1993",20924.5812591573
"JOBSI0C","39","1993",2987.75418035543
"JOBSI0C","41","1993",231343.431344524
"JOBSI0C","43","1993",12614.5228126028
"JOBSI0C","45","1993",16876.3111499721
"JOBSI0C","47","1993",4074.91420297435
"JOBSI0C","49","1993",6128.86170519533
"JOBSI0C","51","1993",7478.52769655103
"JOBSI0C","53","1993",293.646796642337
"JOBSI0C","55","1993",1964.74953902283
"JOBSI0C","57","1993",800.448485823488
"JOBSI0C","61","1993",783.497769559858
"JOBSI0C","63","1993",3720.20509742932
"JOBSI0C","65","1993",2141.41640077128
"JOBSI0C","67","1993",20455.0680074578
"JOBSI0C","69","1993",107077.315334146
"JOBSI0C","71","1993",5106.08344455947
"JOBSI0C","73","1993",2548.31151978622
"JOBSI0C","75","1993",8578.26232371303
"JOBSI0C","77","1993",47618.454262639
"JOBSI0C","79","1993",407.64696836441
"JOBSI0C","81","1993",5444.81393342492
"JOBSI0C","83","1993",9639.53959496878
"JOBSI0C","85","1993",12845.9014318795
"JOBSI0C","87","1993",11944.3904532857
"JOBSI0C","89","1993",8484.18234140846
"JOBSI0C","91","1993",1378.88171419787
"JOBSI0C","93","1993",2095.49008135462
"JOBSI0C","95","1993",1792.64148854822
"JOBSI0C","97","1993",16494.7793529395
"JOBSI0C","99","1993",6161.79869712979
"JOBSI0C","101","1993",52212.1450517925
"JOBSI0C","103","1993",3417.50541253522
"JOBSI0C","105","1993",4311.67133580083
"JOBSI0C","107","1993",12169.0859405461
"JOBSI0C","109","1993",2103.42436928846
"JOBSI0C","111","1993",322.232384389619
"JOBSI0C","113","1993",4306.31333686216
"JOBSI0C","115","1993",1102.13525955296
"JOBSI0C","117","1993",16136.9249173788
"JOBSI0C","119","1993",6035.30699428014
"JOBSI0C","121","1993",2307.99479990682
"JOBSI0C","123","1993",66737.6204976452
"JOBSI0C","125","1993",4420.19774011501
"JOBSI0C","500","1993",1222750.23268549
"JOBSI0C","3","1994",7286.93194755413
"JOBSI0C","7","1994",3089.30541530014
"JOBSI0C","9","1994",2058.05650401346
"JOBSI0C","11","1994",2140.05797637721
"JOBSI0C","15","1994",6341.44356950196
"JOBSI0C","17","1994",1060.15907153508
"JOBSI0C","19","1994",2967.55213364441
"JOBSI0C","21","1994",2235.82443460386
"JOBSI0C","23","1994",1134.75310971513
"JOBSI0C","25","1994",1108.64307123458
"JOBSI0C","27","1994",902.096237895092
"JOBSI0C","29","1994",8900.40727082794
"JOBSI0C","33","1994",673.439229126365
"JOBSI0C","37","1994",23288.7797498405
"JOBSI0C","39","1994",3304.06581088445
"JOBSI0C","41","1994",246934.376458513
"JOBSI0C","43","1994",13681.9232003194
"JOBSI0C","45","1994",18523.1510790623
"JOBSI0C","47","1994",4709.3495492694
"JOBSI0C","49","1994",6511.57967116045
"JOBSI0C","51","1994",8264.96487982364
"JOBSI0C","53","1994",328.283126124632
"JOBSI0C","55","1994",2175.92194324575
"JOBSI0C","57","1994",746.389011631842
"JOBSI0C","61","1994",838.041033951722
"JOBSI0C","63","1994",3962.72183255996
"JOBSI0C","65","1994",2211.68057895932
"JOBSI0C","67","1994",22465.2624859241
"JOBSI0C","69","1994",113649.147318144
"JOBSI0C","71","1994",5622.91685283153
"JOBSI0C","73","1994",2646.70112743523
"JOBSI0C","75","1994",9225.3461867107
"JOBSI0C","77","1994",49906.7387487752
"JOBSI0C","79","1994",406.855504731663
"JOBSI0C","81","1994",5612.41569799971
"JOBSI0C","83","1994",10295.3716111559
"JOBSI0C","85","1994",13875.108373426
"JOBSI0C","87","1994",12508.2315552092
"JOBSI0C","89","1994",8812.60834115584
"JOBSI0C","91","1994",1569.35677454434
"JOBSI0C","93","1994",2539.46110489376
"JOBSI0C","95","1994",1933.63399116183
"JOBSI0C","97","1994",17377.5152524206
"JOBSI0C","99","1994",6480.63894637853
"JOBSI0C","101","1994",55181.8489615302
"JOBSI0C","103","1994",3514.6137733092
"JOBSI0C","105","1994",4526.43488846221
"JOBSI0C","107","1994",12989.4743407949
"JOBSI0C","109","1994",2181.41599085025
"JOBSI0C","111","1994",333.743475606409
"JOBSI0C","113","1994",4804.47899307558
"JOBSI0C","115","1994",1152.41705280942
