"variable","countyfips","year","value"
"JOBSI0C","117","1996",19487.14598
"JOBSI0C","119","1996",8219.632879
"JOBSI0C","121","1996",2502.146601
"JOBSI0C","123","1996",76003.19941
"JOBSI0C","125","1996",5154.351716
"JOBSI0C","500","1996",1374153.282
"JOBSI0C","3","1997",8709.540674
"JOBSI0C","7","1997",4200.007915
"JOBSI0C","9","1997",2309.91161
"JOBSI0C","11","1997",2332.66087
"JOBSI0C","15","1997",7578.186869
"JOBSI0C","17","1997",1222.743269
"JOBSI0C","19","1997",3261.186838
"JOBSI0C","21","1997",2469.06503
"JOBSI0C","23","1997",1043.087171
"JOBSI0C","25","1997",1166.490597
"JOBSI0C","27","1997",1209.5951
"JOBSI0C","29","1997",9924.323056
"JOBSI0C","33","1997",666.3833702
"JOBSI0C","37","1997",29788.86918
"JOBSI0C","39","1997",4496.772393
"JOBSI0C","41","1997",280087.4093
"JOBSI0C","43","1997",15475.80352
"JOBSI0C","45","1997",21173.08551
"JOBSI0C","47","1997",4750.12659
"JOBSI0C","49","1997",7679.127239
"JOBSI0C","51","1997",9221.320498
"JOBSI0C","53","1997",394.4127371
"JOBSI0C","55","1997",2834.952933
"JOBSI0C","57","1997",750.4083002
"JOBSI0C","61","1997",974.7040405
"JOBSI0C","63","1997",4170.980963
"JOBSI0C","65","1997",2573.787374
"JOBSI0C","67","1997",25638.32595
"JOBSI0C","69","1997",133006.9736
"JOBSI0C","71","1997",6175.347053
"JOBSI0C","73","1997",2817.404435
"JOBSI0C","75","1997",10268.06388
"JOBSI0C","77","1997",57979.87043
"JOBSI0C","79","1997",498.6948377
"JOBSI0C","81","1997",6167.929359
"JOBSI0C","83","1997",11039.73745
"JOBSI0C","85","1997",15891.79668
"JOBSI0C","87","1997",13800.70104
"JOBSI0C","89","1997",9529.211381
"JOBSI0C","91","1997",1738.883271
"JOBSI0C","93","1997",3245.183017
"JOBSI0C","95","1997",2187.030516
"JOBSI0C","97","1997",19070.20027
"JOBSI0C","99","1997",7257.111677
"JOBSI0C","101","1997",62838.4525
"JOBSI0C","103","1997",3409.298852
"JOBSI0C","105","1997",4954.008323
"JOBSI0C","107","1997",14640.9481
"JOBSI0C","109","1997",2632.070531
"JOBSI0C","111","1997",307.5111395
"JOBSI0C","113","1997",5400.316135
"JOBSI0C","115","1997",1354.944482
"JOBSI0C","117","1997",20533.66807
"JOBSI0C","119","1997",8848.836858
"JOBSI0C","121","1997",2578.300538
"JOBSI0C","123","1997",79221.059
"JOBSI0C","125","1997",5357.896388
"JOBSI0C","500","1997",1434220.526
"JOBSI0C","3","1998",8754.250905
"JOBSI0C","7","1998",4445.902614
"JOBSI0C","9","1998",2331.667259
"JOBSI0C","11","1998",2420.731385
"JOBSI0C","15","1998",7822.021932
"JOBSI0C","17","1998",1266.220749
"JOBSI0C","19","1998",3621.943017
"JOBSI0C","21","1998",2467.211517
"JOBSI0C","23","1998",1081.136767
"JOBSI0C","25","1998",1221.25655
"JOBSI0C","27","1998",1266.747056
"JOBSI0C","29","1998",10380.50062
"JOBSI0C","33","1998",687.1900239
"JOBSI0C","37","1998",31765.12856
"JOBSI0C","39","1998",4956.743292
"JOBSI0C","41","1998",290304.5862
"JOBSI0C","43","1998",16273.5283
"JOBSI0C","45","1998",22673.21164
"JOBSI0C","47","1998",4752.252303
"JOBSI0C","49","1998",8199.643081
"JOBSI0C","51","1998",9722.931683
"JOBSI0C","53","1998",397.5398167
"JOBSI0C","55","1998",3059.250711
"JOBSI0C","57","1998",747.1664331
"JOBSI0C","61","1998",952.0824755
"JOBSI0C","63","1998",4353.511646
"JOBSI0C","65","1998",2692.158189
"JOBSI0C","67","1998",26298.15642
"JOBSI0C","69","1998",138717.3463
"JOBSI0C","71","1998",6589.881293
"JOBSI0C","73","1998",2788.411139
"JOBSI0C","75","1998",10279.7319
"JOBSI0C","77","1998",60348.54707
"JOBSI0C","79","1998",519.5319739
"JOBSI0C","81","1998",6108.930665
"JOBSI0C","83","1998",11557.80176
"JOBSI0C","85","1998",16226.65648
"JOBSI0C","87","1998",13750.58648
"JOBSI0C","89","1998",9502.615847
"JOBSI0C","91","1998",1828.540832
"JOBSI0C","93","1998",3554.718059
"JOBSI0C","95","1998",2214.322677
"JOBSI0C","97","1998",19204.10704
"JOBSI0C","99","1998",7497.890259
"JOBSI0C","101","1998",65192.59541
"JOBSI0C","103","1998",3418.296824
"JOBSI0C","105","1998",5131.221216
"JOBSI0C","107","1998",15611.55478
"JOBSI0C","109","1998",2730.695521
"JOBSI0C","111","1998",338.3705789
"JOBSI0C","113","1998",5698.044881
"JOBSI0C","115","1998",1334.232707
"JOBSI0C","117","1998",21429.74216
"JOBSI0C","119","1998",8861.179414
"JOBSI0C","121","1998",2543.26358
"JOBSI0C","123","1998",82572.43094
"JOBSI0C","125","1998",5394.055326
"JOBSI0C","500","1998",1491669.331
"JOBSI0C","3","1999",8868.359136
"JOBSI0C","7","1999",4789.328912
"JOBSI0C","9","1999",2355.079956
"JOBSI0C","11","1999",2368.305165
"JOBSI0C","15","1999",8140.535999
"JOBSI0C","17","1999",1225.6447
"JOBSI0C","19","1999",3770.744313
"JOBSI0C","21","1999",2545.325342
"JOBSI0C","23","1999",1072.473997
"JOBSI0C","25","1999",1478.186637
"JOBSI0C","27","1999",1314.259791
"JOBSI0C","29","1999",10574.83427
"JOBSI0C","33","1999",735.7846233
"JOBSI0C","37","1999",33005.14153
"JOBSI0C","39","1999",5550.78861
"JOBSI0C","41","1999",299721.5789
"JOBSI0C","43","1999",16691.43482
"JOBSI0C","45","1999",24275.79559
"JOBSI0C","47","1999",5156.772988
"JOBSI0C","49","1999",8442.974334
"JOBSI0C","51","1999",9913.290909
"JOBSI0C","53","1999",395.4779682
"JOBSI0C","55","1999",2945.207424
"JOBSI0C","57","1999",771.8753265
"JOBSI0C","61","1999",928.7142627
"JOBSI0C","63","1999",4510.290355
"JOBSI0C","65","1999",2637.085132
"JOBSI0C","67","1999",26804.08445
"JOBSI0C","69","1999",143568.1991
"JOBSI0C","71","1999",6647.873296
"JOBSI0C","73","1999",2884.074208
"JOBSI0C","75","1999",10684.71621
"JOBSI0C","77","1999",62418.46502
"JOBSI0C","79","1999",514.9793411
"JOBSI0C","81","1999",6164.058696
"JOBSI0C","83","1999",11875.26922
"JOBSI0C","85","1999",16757.54366
"JOBSI0C","87","1999",13858.76416
"JOBSI0C","89","1999",9252.615959
"JOBSI0C","91","1999",1908.650612
"JOBSI0C","93","1999",3705.337026
"JOBSI0C","95","1999",2249.856788
"JOBSI0C","97","1999",19094.21624
"JOBSI0C","99","1999",7637.772735
"JOBSI0C","101","1999",66004.04137
"JOBSI0C","103","1999",3431.165016
"JOBSI0C","105","1999",5298.193696
"JOBSI0C","107","1999",16117.24831
"JOBSI0C","109","1999",2730.129892
"JOBSI0C","111","1999",343.9841293
"JOBSI0C","113","1999",5986.649091
"JOBSI0C","115","1999",1325.15177
"JOBSI0C","117","1999",22210.36242
"JOBSI0C","119","1999",8961.139372
"JOBSI0C","121","1999",2549.874103
"JOBSI0C","123","1999",85874.43344
"JOBSI0C","125","1999",5470.568926
"JOBSI0C","500","1999",1545935.789
"JOBSI0C","3","2000",9322.820395
"JOBSI0C","7","2000",5194.181439
"JOBSI0C","9","2000",2338.777512
"JOBSI0C","11","2000",2230.242698
"JOBSI0C","15","2000",8526.908445
"JOBSI0C","17","2000",1268.723085
"JOBSI0C","19","2000",3874.894559
"JOBSI0C","21","2000",2546.364087
"JOBSI0C","23","2000",1132.87705
"JOBSI0C","25","2000",1541.351301
"JOBSI0C","27","2000",1479.185372
"JOBSI0C","29","2000",11247.89893
"JOBSI0C","33","2000",761.1015818
"JOBSI0C","37","2000",35272.36676
"JOBSI0C","39","2000",6025.590413
"JOBSI0C","41","2000",314612.8432
"JOBSI0C","43","2000",17613.01514
"JOBSI0C","45","2000",26164.85727
"JOBSI0C","47","2000",6039.474312
"JOBSI0C","49","2000",8916.406092
"JOBSI0C","51","2000",10302.59612
"JOBSI0C","53","2000",449.9650079
"JOBSI0C","55","2000",2966.31014
"JOBSI0C","57","2000",815.8747379
"JOBSI0C","61","2000",994.2584467
"JOBSI0C","63","2000",4502.273639
"JOBSI0C","65","2000",2569.172637
"JOBSI0C","67","2000",28007.91568
"JOBSI0C","69","2000",154657.3874
"JOBSI0C","71","2000",7143.513345
"JOBSI0C","73","2000",3046.387958
"JOBSI0C","75","2000",11428.67313
"JOBSI0C","77","2000",66195.72932
"JOBSI0C","79","2000",583.1476528
"JOBSI0C","81","2000",6258.612929
"JOBSI0C","83","2000",11910.73732
"JOBSI0C","85","2000",17764.95428
"JOBSI0C","87","2000",13955.65208
"JOBSI0C","89","2000",9030.657863
"JOBSI0C","91","2000",2126.287314
"JOBSI0C","93","2000",3982.994308
"JOBSI0C","95","2000",2353.021169
"JOBSI0C","97","2000",20145.59953
"JOBSI0C","99","2000",7326.458456
"JOBSI0C","101","2000",66352.13366
"JOBSI0C","103","2000",3686.598478
"JOBSI0C","105","2000",5722.428336
"JOBSI0C","107","2000",17482.52827
"JOBSI0C","109","2000",2584.492361
"JOBSI0C","111","2000",333.4268446
"JOBSI0C","113","2000",6394.600452
"JOBSI0C","115","2000",1313.458014
"JOBSI0C","117","2000",23215.26308
"JOBSI0C","119","2000",9343.845982
"JOBSI0C","121","2000",2494.4979
"JOBSI0C","123","2000",93075.49687
"JOBSI0C","125","2000",5661.540903
"JOBSI0C","500","2000",1634190.381
"JOBSI0C","3","2001",9348.546272
"JOBSI0C","7","2001",5217.796881
"JOBSI0C","9","2001",2373.639682
"JOBSI0C","11","2001",2216.030272
