"variable","regionnumber","year","value"
"JOBSI0R","12","2002",86110.6321510297
"JOBSI0R","13","2002",30033
"JOBSI0R","14","2002",10503
"JOBSI0R","1","2003",37656.289926521
"JOBSI0R","2","2003",250256.290095365
"JOBSI0R","3","2003",1584257.62593946
"JOBSI0R","4","2003",323211.461509191
"JOBSI0R","5","2003",15511.9878082359
"JOBSI0R","6","2003",22904.725177188
"JOBSI0R","7","2003",65975.8689389485
"JOBSI0R","8","2003",22959.708996796
"JOBSI0R","9","2003",47845.0056784285
"JOBSI0R","10","2003",49379.756397675
"JOBSI0R","11","2003",121620.604198298
"JOBSI0R","12","2003",85227.36780705
"JOBSI0R","13","2003",30010.626409319
"JOBSI0R","14","2003",10382.2572646312
"JOBSI0R","1","2004",36864.4513415096
"JOBSI0R","2","2004",256391.934654204
"JOBSI0R","3","2004",1604689.34611977
"JOBSI0R","4","2004",328554.603014046
"JOBSI0R","5","2004",15331.3729621664
"JOBSI0R","6","2004",22540.6043571817
"JOBSI0R","7","2004",65675.1953817146
"JOBSI0R","8","2004",22742.0119767269
"JOBSI0R","9","2004",49222.0707187078
"JOBSI0R","10","2004",50935.3441125696
"JOBSI0R","11","2004",125139.055893964
"JOBSI0R","12","2004",86760.8360025319
"JOBSI0R","13","2004",30388.4729419319
"JOBSI0R","14","2004",10414.5108692321
"JOBSI0R","1","2005",37330.4599295368
"JOBSI0R","2","2005",263286.168035019
"JOBSI0R","3","2005",1639578.20094926
"JOBSI0R","4","2005",338633.238705973
"JOBSI0R","5","2005",15720.811750811
"JOBSI0R","6","2005",22313.9890676042
"JOBSI0R","7","2005",66493.0927847333
"JOBSI0R","8","2005",22786.9640835538
"JOBSI0R","9","2005",50967.6364128588
"JOBSI0R","10","2005",52963.9854779856
"JOBSI0R","11","2005",130839.864232105
"JOBSI0R","12","2005",89862.4160370488
"JOBSI0R","13","2005",30812.0306166835
"JOBSI0R","14","2005",10555.3732649945
"JOBSI0R","1","2006",37224.5845611013
"JOBSI0R","2","2006",271019.709990773
"JOBSI0R","3","2006",1669022.09973799
"JOBSI0R","4","2006",343370.757709786
"JOBSI0R","5","2006",15730.214873114
"JOBSI0R","6","2006",21710.9526828278
"JOBSI0R","7","2006",67936.5763918664
"JOBSI0R","8","2006",22842.3535778093
"JOBSI0R","9","2006",52905.8261437596
"JOBSI0R","10","2006",54985.0806713802
"JOBSI0R","11","2006",137538.618698765
"JOBSI0R","12","2006",93466.2427782472
"JOBSI0R","13","2006",31312.7832006026
"JOBSI0R","14","2006",10911.865504859
"JOBSI0R","1","2007",37175.0407044763
"JOBSI0R","2","2007",277381.098707765
"JOBSI0R","3","2007",1707860.17243727
"JOBSI0R","4","2007",345843.060744371
"JOBSI0R","5","2007",15507.4369214062
"JOBSI0R","6","2007",21522.5818074114
"JOBSI0R","7","2007",69916.3625740229
"JOBSI0R","8","2007",22763.3230900062
"JOBSI0R","9","2007",54262.4237304811
"JOBSI0R","10","2007",56776.4807943596
"JOBSI0R","11","2007",146107.303699801
"JOBSI0R","12","2007",96418.5109741267
"JOBSI0R","13","2007",31751.8790310485
"JOBSI0R","14","2007",11093.0622923607
"JOBSI0R","1","2008",37311.6678745543
"JOBSI0R","2","2008",280392.591890009
"JOBSI0R","3","2008",1728824.81828227
"JOBSI0R","4","2008",348088.126039988
"JOBSI0R","5","2008",15591.4745740094
"JOBSI0R","6","2008",21557.7135530012
"JOBSI0R","7","2008",70453.1931392038
"JOBSI0R","8","2008",22912.6344219492
"JOBSI0R","9","2008",54200.1910114347
"JOBSI0R","10","2008",56596.894109159
"JOBSI0R","11","2008",150755.582937183
"JOBSI0R","12","2008",97374.2016818792
"JOBSI0R","13","2008",32022.6031439854
"JOBSI0R","14","2008",11327.7590142766
"JOBSI0R","1","2009",36897.3357491085
"JOBSI0R","2","2009",271041.183780018
"JOBSI0R","3","2009",1660889.63656454
"JOBSI0R","4","2009",339020.252079975
"JOBSI0R","5","2009",15072.9491480189
"JOBSI0R","6","2009",21167.4271060024
"JOBSI0R","7","2009",68528.3862784075
"JOBSI0R","8","2009",22587.2688438984
"JOBSI0R","9","2009",51618.3820228695
"JOBSI0R","10","2009",53395.7882183181
"JOBSI0R","11","2009",140350.165874366
"JOBSI0R","12","2009",90082.4033637585
"JOBSI0R","13","2009",30690.2062879709
"JOBSI0R","14","2009",10454.5180285531
"JOBSI0R","1","2010",36273.0036236628
"JOBSI0R","2","2010",270612.775670028
"JOBSI0R","3","2010",1651756.4548468
"JOBSI0R","4","2010",339908.378119963
"JOBSI0R","5","2010",14907.4237220283
"JOBSI0R","6","2010",20811.1406590036
"JOBSI0R","7","2010",68473.5794176113
"JOBSI0R","8","2010",22444.9032658475
"JOBSI0R","9","2010",50201.5730343042
"JOBSI0R","10","2010",51377.6823274771
"JOBSI0R","11","2010",133080.748811548
"JOBSI0R","12","2010",86797.6050456377
"JOBSI0R","13","2010",30108.8094319563
"JOBSI0R","14","2010",9877.27704282968
"JOBSI0R","1","2011",37329.671498217
"JOBSI0R","2","2011",277750.367560037
"JOBSI0R","3","2011",1685039.27312907
"JOBSI0R","4","2011",344070.50415995
"JOBSI0R","5","2011",15080.8982960378
"JOBSI0R","6","2011",21082.8542120048
"JOBSI0R","7","2011",69530.7725568151
"JOBSI0R","8","2011",22491.5376877967
"JOBSI0R","9","2011",50357.7640457389
"JOBSI0R","10","2011",51115.5764366361
"JOBSI0R","11","2011",134185.331748731
"JOBSI0R","12","2011",87583.8067275169
"JOBSI0R","13","2011",30449.4125759417
"JOBSI0R","14","2011",9796.03605710625
"JOBSI0R","1","2012",37293.3393727713
"JOBSI0R","2","2012",286119.959450046
"JOBSI0R","3","2012",1733478.09141134
"JOBSI0R","4","2012",346475.630199938
"JOBSI0R","5","2012",15021.3728700472
"JOBSI0R","6","2012",20194.567765006
"JOBSI0R","7","2012",69292.9656960188
"JOBSI0R","8","2012",22390.1721097459
"JOBSI0R","9","2012",50633.9550571737
"JOBSI0R","10","2012",50991.4705457952
"JOBSI0R","11","2012",135726.914685914
"JOBSI0R","12","2012",88844.0084093962
"JOBSI0R","13","2012",30447.0157199272
"JOBSI0R","14","2012",9522.79507138281
"JOBSI0R","1","2013",37502.74
"JOBSI0R","2","2013",295373.2
"JOBSI0R","3","2013",1788254
"JOBSI0R","4","2013",356050.4
"JOBSI0R","5","2013",15376.79
"JOBSI0R","6","2013",19861.39
"JOBSI0R","7","2013",69266.87
"JOBSI0R","8","2013",22339.84
"JOBSI0R","9","2013",52080.41
"JOBSI0R","10","2013",51310.32
"JOBSI0R","11","2013",137308.3
"JOBSI0R","12","2013",90839.03
"JOBSI0R","13","2013",30401.28
"JOBSI0R","14","2013",9598.781
"JOBSI0R","1","2014",37718.19
"JOBSI0R","2","2014",304581
"JOBSI0R","3","2014",1840969
"JOBSI0R","4","2014",358496.9
"JOBSI0R","5","2014",15809.27
"JOBSI0R","6","2014",20064.27
"JOBSI0R","7","2014",71076.84
"JOBSI0R","8","2014",22917.24
"JOBSI0R","9","2014",53800.83
"JOBSI0R","10","2014",52703.44
"JOBSI0R","11","2014",139954.9
"JOBSI0R","12","2014",93559.34
"JOBSI0R","13","2014",31722.04
"JOBSI0R","14","2014",9777.828
"JOBSI0R","1","2015",37979
"JOBSI0R","2","2015",312153.2
"JOBSI0R","3","2015",1898327
"JOBSI0R","4","2015",365045.1
"JOBSI0R","5","2015",16235.67
"JOBSI0R","6","2015",20205.83
"JOBSI0R","7","2015",72348.33
"JOBSI0R","8","2015",23309.86
"JOBSI0R","9","2015",55475.31
"JOBSI0R","10","2015",53765.5
"JOBSI0R","11","2015",142956
"JOBSI0R","12","2015",96307.08
"JOBSI0R","13","2015",32616.4
"JOBSI0R","14","2015",9945.698
"JOBSI0R","1","2016",38292.55
"JOBSI0R","2","2016",320576.4
"JOBSI0R","3","2016",1953287
"JOBSI0R","4","2016",373429.2
"JOBSI0R","5","2016",16758.15
"JOBSI0R","6","2016",20385.07
"JOBSI0R","7","2016",73719.98
"JOBSI0R","8","2016",23766.57
"JOBSI0R","9","2016",57364.77
"JOBSI0R","10","2016",55233.7
"JOBSI0R","11","2016",147022.5
"JOBSI0R","12","2016",99431.56
"JOBSI0R","13","2016",33608.65
"JOBSI0R","14","2016",10175.03
"JOBSI0R","1","2017",38576.32
"JOBSI0R","2","2017",328466.5
"JOBSI0R","3","2017",2005331
"JOBSI0R","4","2017",381706.7
"JOBSI0R","5","2017",17323.15
"JOBSI0R","6","2017",20526.05
"JOBSI0R","7","2017",74798.6
"JOBSI0R","8","2017",24140.11
"JOBSI0R","9","2017",59060.73
"JOBSI0R","10","2017",56521.82
"JOBSI0R","11","2017",151244.6
"JOBSI0R","12","2017",101971.1
"JOBSI0R","13","2017",34403.73
"JOBSI0R","14","2017",10381.49
"JOBSI0R","1","2018",38857.46
"JOBSI0R","2","2018",336176.2
"JOBSI0R","3","2018",2054509
"JOBSI0R","4","2018",390030.9
"JOBSI0R","5","2018",17920.07
"JOBSI0R","6","2018",20687.42
"JOBSI0R","7","2018",75948.41
"JOBSI0R","8","2018",24512.63
"JOBSI0R","9","2018",60536.82
"JOBSI0R","10","2018",57691.42
"JOBSI0R","11","2018",155081
"JOBSI0R","12","2018",103937.4
"JOBSI0R","13","2018",35143.88
"JOBSI0R","14","2018",10560.42
"JOBSI0R","1","2019",39147.17
"JOBSI0R","2","2019",343917.1
"JOBSI0R","3","2019",2098537
"JOBSI0R","4","2019",398308.9
"JOBSI0R","5","2019",18479.55
"JOBSI0R","6","2019",20845.13
"JOBSI0R","7","2019",77208.7
"JOBSI0R","8","2019",24879.6
"JOBSI0R","9","2019",61909.2
"JOBSI0R","10","2019",58769.04
"JOBSI0R","11","2019",158749.4
"JOBSI0R","12","2019",105727.5
"JOBSI0R","13","2019",35796.6
"JOBSI0R","14","2019",10731.58
"JOBSI0R","1","2020",39484.2
"JOBSI0R","2","2020",351449.6
"JOBSI0R","3","2020",2136731
"JOBSI0R","4","2020",406413.2
"JOBSI0R","5","2020",18987.69
"JOBSI0R","6","2020",20997.22
"JOBSI0R","7","2020",78487.43
"JOBSI0R","8","2020",25232.14
"JOBSI0R","9","2020",63191.82
"JOBSI0R","10","2020",59780.95
"JOBSI0R","11","2020",162329.7
"JOBSI0R","12","2020",107429.2
"JOBSI0R","13","2020",36415.55
"JOBSI0R","14","2020",10893.18
"JOBSI0R","1","2021",39949.82
"JOBSI0R","2","2021",359900
"JOBSI0R","3","2021",2177629
"JOBSI0R","4","2021",415645.7
"JOBSI0R","5","2021",19523.48
"JOBSI0R","6","2021",21234.13
"JOBSI0R","7","2021",80122.2
"JOBSI0R","8","2021",25643.36
"JOBSI0R","9","2021",64590.38
"JOBSI0R","10","2021",60935.71
"JOBSI0R","11","2021",166337.1
"JOBSI0R","12","2021",109392.6
"JOBSI0R","13","2021",37201.24
"JOBSI0R","14","2021",11080.72
"JOBSI0R","1","2022",40433.96
"JOBSI0R","2","2022",368787.2
"JOBSI0R","3","2022",2219828
"JOBSI0R","4","2022",425517.5
"JOBSI0R","5","2022",20076.72
"JOBSI0R","6","2022",21504.3
"JOBSI0R","7","2022",81897.11
"JOBSI0R","8","2022",26064.03
"JOBSI0R","9","2022",66040.68
"JOBSI0R","10","2022",62181.04
"JOBSI0R","11","2022",170458.7
"JOBSI0R","12","2022",111449.2
"JOBSI0R","13","2022",38055.25
"JOBSI0R","14","2022",11283.02
"JOBSI0R","1","2023",40828.84
"JOBSI0R","2","2023",376484.6
"JOBSI0R","3","2023",2255632
"JOBSI0R","4","2023",434179.5
"JOBSI0R","5","2023",20611.47
"JOBSI0R","6","2023",21678.91
"JOBSI0R","7","2023",83350.03
"JOBSI0R","8","2023",26417.21
"JOBSI0R","9","2023",67390.61
"JOBSI0R","10","2023",63298.72
"JOBSI0R","11","2023",174272.2
"JOBSI0R","12","2023",113360
"JOBSI0R","13","2023",38698.03
"JOBSI0R","14","2023",11456.84
"JOBSI0R","1","2024",41156.21
"JOBSI0R","2","2024",383753.3
"JOBSI0R","3","2024",2288431
"JOBSI0R","4","2024",442428.5
"JOBSI0R","5","2024",21127.2
"JOBSI0R","6","2024",21842.92
"JOBSI0R","7","2024",84722.43
"JOBSI0R","8","2024",26746.66
"JOBSI0R","9","2024",68690.41
"JOBSI0R","10","2024",64362.43
"JOBSI0R","11","2024",177939.3
"JOBSI0R","12","2024",115175.6
"JOBSI0R","13","2024",39258.29
"JOBSI0R","14","2024",11628.99
"JOBSI0R","1","2025",41471.6
"JOBSI0R","2","2025",390439.5
"JOBSI0R","3","2025",2317061
"JOBSI0R","4","2025",450147.5
"JOBSI0R","5","2025",21605.16
"JOBSI0R","6","2025",21993.92
"JOBSI0R","7","2025",85961.78
"JOBSI0R","8","2025",27035.42
"JOBSI0R","9","2025",69917.48
"JOBSI0R","10","2025",65317.02
"JOBSI0R","11","2025",181394.3
"JOBSI0R","12","2025",116865.4
"JOBSI0R","13","2025",39772.61
"JOBSI0R","14","2025",11770.87
"JOBSI0R","1","2026",41806.15
"JOBSI0R","2","2026",397126.1
"JOBSI0R","3","2026",2344449
"JOBSI0R","4","2026",457810.3
"JOBSI0R","5","2026",22074.26
"JOBSI0R","6","2026",22134.13
"JOBSI0R","7","2026",87209.8
"JOBSI0R","8","2026",27307.22
"JOBSI0R","9","2026",71130.72
"JOBSI0R","10","2026",66280.43
"JOBSI0R","11","2026",184941.2
"JOBSI0R","12","2026",118564.6
"JOBSI0R","13","2026",40264.39
"JOBSI0R","14","2026",11915.45
"JOBSI0R","1","2027",42134.35
"JOBSI0R","2","2027",403764.6
"JOBSI0R","3","2027",2370346
"JOBSI0R","4","2027",465339.6
"JOBSI0R","5","2027",22493.95
"JOBSI0R","6","2027",22278.32
"JOBSI0R","7","2027",88446.54
"JOBSI0R","8","2027",27583.68
"JOBSI0R","9","2027",72308.55
"JOBSI0R","10","2027",67175.32
"JOBSI0R","11","2027",188470.2
"JOBSI0R","12","2027",120269.1
"JOBSI0R","13","2027",40710
"JOBSI0R","14","2027",12045.28
"JOBSI0R","1","2028",42468.04
"JOBSI0R","2","2028",410310.4
"JOBSI0R","3","2028",2394977
"JOBSI0R","4","2028",472730.8
"JOBSI0R","5","2028",22888.12
"JOBSI0R","6","2028",22420.65
"JOBSI0R","7","2028",89681.9
"JOBSI0R","8","2028",27841.51
"JOBSI0R","9","2028",73433.98
"JOBSI0R","10","2028",68039.49
"JOBSI0R","11","2028",191945.4
"JOBSI0R","12","2028",122052.9
"JOBSI0R","13","2028",41102.42
"JOBSI0R","14","2028",12167.52
"JOBSI0R","1","2029",42768.77
"JOBSI0R","2","2029",416618.7
"JOBSI0R","3","2029",2417211
"JOBSI0R","4","2029",479828.6
"JOBSI0R","5","2029",23252.39
"JOBSI0R","6","2029",22535.83
"JOBSI0R","7","2029",90842.55
"JOBSI0R","8","2029",28085.24
"JOBSI0R","9","2029",74490.65
"JOBSI0R","10","2029",68827.39
"JOBSI0R","11","2029",195285.2
"JOBSI0R","12","2029",123836
"JOBSI0R","13","2029",41414.05
"JOBSI0R","14","2029",12265.35
"JOBSI0R","1","2030",43092.4
"JOBSI0R","2","2030",422887.8
"JOBSI0R","3","2030",2438755
"JOBSI0R","4","2030",486672
"JOBSI0R","5","2030",23583.81
"JOBSI0R","6","2030",22646.39
"JOBSI0R","7","2030",91979.75
"JOBSI0R","8","2030",28336.25
"JOBSI0R","9","2030",75565.3
"JOBSI0R","10","2030",69664.48
"JOBSI0R","11","2030",198754.4
"JOBSI0R","12","2030",125749.1
"JOBSI0R","13","2030",41683.28
"JOBSI0R","14","2030",12352.06
"JOBSI0R","1","2031",43692.81
"JOBSI0R","2","2031",429724.4
"JOBSI0R","3","2031",2460011
"JOBSI0R","4","2031",492886.9
"JOBSI0R","5","2031",23975.15
"JOBSI0R","6","2031",22780.81
"JOBSI0R","7","2031",93008.57
"JOBSI0R","8","2031",28624.25
"JOBSI0R","9","2031",76691.18
"JOBSI0R","10","2031",70579.81
"JOBSI0R","11","2031",202192.3
"JOBSI0R","12","2031",127798.8
"JOBSI0R","13","2031",41770.55
"JOBSI0R","14","2031",12425.44
"JOBSI0R","1","2032",44181.29
"JOBSI0R","2","2032",436662.2
"JOBSI0R","3","2032",2482817
"JOBSI0R","4","2032",499399.8
"JOBSI0R","5","2032",24301.04
"JOBSI0R","6","2032",22921.15
"JOBSI0R","7","2032",94195.06
"JOBSI0R","8","2032",28905.69
"JOBSI0R","9","2032",77857.75
"JOBSI0R","10","2032",71487.05
"JOBSI0R","11","2032",205712.6
"JOBSI0R","12","2032",130018
"JOBSI0R","13","2032",42022.55
"JOBSI0R","14","2032",12504.13
"JOBSI0R","1","2033",44684.02
"JOBSI0R","2","2033",443627.2
"JOBSI0R","3","2033",2505802
"JOBSI0R","4","2033",505698.1
"JOBSI0R","5","2033",24599.88
"JOBSI0R","6","2033",23047.81
"JOBSI0R","7","2033",95364.56
"JOBSI0R","8","2033",29181.05
"JOBSI0R","9","2033",79055
"JOBSI0R","10","2033",72374.28
"JOBSI0R","11","2033",209177.4
"JOBSI0R","12","2033",132319
"JOBSI0R","13","2033",42283.18
"JOBSI0R","14","2033",12575.04
"JOBSI0R","1","2034",45069.04
"JOBSI0R","2","2034",450010.3
"JOBSI0R","3","2034",2527274
"JOBSI0R","4","2034",511663.7
"JOBSI0R","5","2034",24853.37
"JOBSI0R","6","2034",23158.11
"JOBSI0R","7","2034",96499.46
"JOBSI0R","8","2034",29423.53
"JOBSI0R","9","2034",80212.73
"JOBSI0R","10","2034",73201.05
"JOBSI0R","11","2034",212560.6
"JOBSI0R","12","2034",134596
"JOBSI0R","13","2034",42511.32
"JOBSI0R","14","2034",12629.6
"JOBSI0R","1","2035",45445.9
"JOBSI0R","2","2035",456279.7
"JOBSI0R","3","2035",2548230
"JOBSI0R","4","2035",517267.7
"JOBSI0R","5","2035",25079.01
"JOBSI0R","6","2035",23281.65
"JOBSI0R","7","2035",97598.76
"JOBSI0R","8","2035",29641.8
"JOBSI0R","9","2035",81357.12
"JOBSI0R","10","2035",74020.87
"JOBSI0R","11","2035",215876.2
"JOBSI0R","12","2035",136908.3
"JOBSI0R","13","2035",42731.7
"JOBSI0R","14","2035",12680.31
"JOBSI0R","1","2036",45988.8
"JOBSI0R","2","2036",463228
"JOBSI0R","3","2036",2570776
"JOBSI0R","4","2036",523327.2
"JOBSI0R","5","2036",25346.86
"JOBSI0R","6","2036",23477.34
"JOBSI0R","7","2036",98830.79
"JOBSI0R","8","2036",29933.83
"JOBSI0R","9","2036",82522.59
"JOBSI0R","10","2036",74854.13
"JOBSI0R","11","2036",219041.4
"JOBSI0R","12","2036",139321.7
"JOBSI0R","13","2036",42990.76
"JOBSI0R","14","2036",12733.64
"JOBSI0R","1","2037",46527.91
"JOBSI0R","2","2037",470669.1
"JOBSI0R","3","2037",2596003
"JOBSI0R","4","2037",529768.7
"JOBSI0R","5","2037",25596.44
"JOBSI0R","6","2037",23678.1
"JOBSI0R","7","2037",100148
"JOBSI0R","8","2037",30248.72
"JOBSI0R","9","2037",83746.03
"JOBSI0R","10","2037",75753.71
"JOBSI0R","11","2037",222351
"JOBSI0R","12","2037",141827.2
"JOBSI0R","13","2037",43280.63
"JOBSI0R","14","2037",12792.36
"JOBSI0R","1","2038",47030.12
"JOBSI0R","2","2038",477534.3
"JOBSI0R","3","2038",2618176
"JOBSI0R","4","2038",535700.4
"JOBSI0R","5","2038",25814.8
"JOBSI0R","6","2038",23844.16
"JOBSI0R","7","2038",101309.4
"JOBSI0R","8","2038",30539.4
"JOBSI0R","9","2038",84968.67
"JOBSI0R","10","2038",76585.66
"JOBSI0R","11","2038",225470.7
"JOBSI0R","12","2038",144279.6
"JOBSI0R","13","2038",43543.6
"JOBSI0R","14","2038",12846.6
"JOBSI0R","1","2039",47488.72
"JOBSI0R","2","2039",483992.9
"JOBSI0R","3","2039",2639531
"JOBSI0R","4","2039",541372.7
"JOBSI0R","5","2039",26015
"JOBSI0R","6","2039",24000.82
"JOBSI0R","7","2039",102418.6
